rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,state,zipcode,school_type,charter,sch_name,magnet_sch,shared_time_sch,area_size,area_type,student_cnt,teacher_cnt,student_teacher_ratio,jj,arrests,referrals,referrals_or_arrests,any_ref_or_arr,institution_count,any_institutions,testing
0.0941121928604543,0.645346453464535,0.898663697104677,54980.0,19.0,0.778331257783313,OH,45042,Regular School,No,MIDDLETOWN HIGH SCHOOL,0,No,Small,Suburb,1512.0,82.76,18.27,No,0.0,0.0,0.0,False,0.0,False,Optional
0.055316091954023,0.610661268556005,0.495192307692308,35880.0,17.0,0.689516129032258,OH,45231,Regular School,No,MT HEALTHY HIGH SCHOOL,0,No,Large,Suburb,850.0,41.83,20.32,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0445004198152813,0.616194331983806,0.778035576179428,53299.0,22.0,0.259554140127389,OH,43545,Regular School,No,NAPOLEON JUNIOR/SENIOR HIGH SCHOOL,0,No,Distant,Town,941.0,49.0,19.2,No,0.0,46.0,46.0,True,0.0,False,Optional
0.202553685432385,0.511483253588517,0.677987421383648,35893.0,23.0,0.8,OH,45764,Regular School,No,NELSONVILLE-YORK HIGH SCHOOL,0,No,Fringe,Rural,351.0,21.7,16.18,No,0.0,4.0,4.0,True,0.0,False,Optional
0.102406554019457,0.492622560685388,0.56078431372549,38274.0,21.0,0.461908030199039,OH,43055,Regular School,No,NEWARK HIGH SCHOOL,0,No,Small,Suburb,1453.0,69.5,20.91,No,0.0,0.0,0.0,False,0.0,False,Optional
0.111970534069982,0.443779108449767,0.570796460176991,36341.0,19.0,0.426356589147287,OH,43764,Regular School,No,NEW LEXINGTON HIGH SCHOOL,0,No,Fringe,Rural,536.0,34.75,15.42,No,2.0,36.0,38.0,True,0.0,False,Optional
0.0733914209115281,0.331934129803035,0.548410938654841,32872.0,23.0,0.243556701030928,OH,44663,Regular School,No,NEW PHILADELPHIA HIGH SCHOOL,0,No,Distant,Town,783.0,52.3,14.97,No,0.0,0.0,0.0,False,0.0,False,Optional
0.100961538461538,0.489969135802469,0.550724637681159,41329.0,20.0,0.533333333333333,OH,44446,Regular School,No,MCKINLEY HIGH SCHOOL,0,No,Large,Suburb,737.0,40.27,18.3,No,0.0,2.0,2.0,True,0.0,False,Optional
0.0752582390555829,0.70377358490566,0.806264501160093,54427.0,24.0,0.113986444855206,OH,44720,Regular School,No,HOOVER HIGH SCHOOL,0,No,Large,Suburb,1629.0,77.12,21.12,No,12.0,26.0,38.0,True,0.0,False,Optional
0.100997105178514,0.568337129840547,0.379505300353357,37981.0,17.0,0.915167095115681,OH,45239,Regular School,No,NORTH COLLEGE HILL HIGH SCHOOL,0,No,Large,Suburb,413.0,20.17,20.48,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0900692840646651,0.722148833113166,0.826478149100257,77944.0,22.0,0.269818181818182,OH,44070,Regular School,No,NORTH OLMSTED HIGH SCHOOL,0,No,Large,Suburb,1287.0,77.45,16.62,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0671880554568077,0.640176600441501,0.743509047993706,68097.0,22.0,0.210671573137075,OH,44039,Regular School,No,NORTH RIDGEVILLE HIGH SCHOOL,0,No,Large,Suburb,1164.0,62.4,18.65,No,2.0,2.0,4.0,True,0.0,False,Optional
0.0734375,0.6075,0.841772151898734,88664.0,23.0,0.105903834449178,OH,44133,Regular School,No,NORTH ROYALTON HIGH SCHOOL,0,No,Large,Suburb,1552.0,78.6,19.75,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0991902834008097,0.44577831132453,0.635555555555556,42167.0,22.0,0.22140221402214,OH,44203,Regular School,No,NORTON HIGH SCHOOL,0,No,Large,Suburb,831.0,43.96,18.9,No,10.0,12.0,22.0,True,0.0,False,Optional
0.058848433530906,0.571319603356217,0.517241379310345,54737.0,21.0,0.327935222672065,OH,44857,Regular School,No,NORWALK HIGH SCHOOL,0,No,Distant,Town,778.0,36.65,21.23,No,15.0,17.0,32.0,True,0.0,False,Optional
0.0770964833183048,0.548357664233577,0.382159624413146,33171.0,19.0,0.523540489642185,OH,45212,Regular School,No,NORWOOD HIGH SCHOOL,0,No,Large,Suburb,540.0,33.2,16.27,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0174698795180723,0.932907348242812,0.81616982836495,97018.0,27.0,0.0,OH,45419,Regular School,No,OAKWOOD HIGH SCHOOL,0,No,Large,Suburb,740.0,35.7,20.73,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0685192234488009,0.668567355666429,0.675229357798165,61657.0,21.0,0.385350318471338,OH,44074,Regular School,No,OBERLIN HIGH SCHOOL,0,No,Fringe,Town,308.0,21.45,14.36,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0573509330905781,0.628732150584163,0.751458576429405,62554.0,22.0,0.368294635708567,OH,43616,Regular School,No,CLAY HIGH SCHOOL,0,No,Fringe,Rural,1169.0,77.3,15.12,No,2.0,36.0,38.0,True,0.0,False,Optional
0.17693522906793,0.405128205128205,0.763848396501458,31140.0,20.0,0.34,OH,44667,Regular School,No,ORRVILLE HIGH SCHOOL,0,No,Fringe,Town,411.0,24.13,17.03,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0247030878859857,0.691655510932619,0.959677419354839,54388.0,22.0,0.231783483691881,OH,44134,Regular School,No,NORMANDY HIGH SCHOOL,0,No,Large,Suburb,1388.0,76.75,18.08,No,2.0,15.0,17.0,True,0.0,False,Optional
